participant,blocknum,blockcode,trialnum,trialcode,response,correct,latency,stimuli,Condition,block.type,block
20,10,Lattebad,38,badleft,18,1,887,odio,DGMB,practice,practiceMilkBad
20,10,Lattebad,40,latteleft,18,1,744,latte3,DGMB,practice,practiceMilkBad
20,10,Lattebad,43,fondenteright,23,1,864,fond1,DGMB,test,testMilkBad
20,10,Lattebad,45,badleft,18,1,596,dolore,DGMB,test,testMilkBad
20,10,Lattebad,47,latteleft,18,1,594,latte2,DGMB,test,testMilkBad
20,10,Lattebad,49,badleft,18,1,775,fallimento,DGMB,test,testMilkBad
20,10,Lattebad,51,fondenteright,23,1,712,fond4,DGMB,test,testMilkBad
20,10,Lattebad,53,goodright,23,1,612,pace,DGMB,test,testMilkBad
20,10,Lattebad,55,latteleft,18,1,717,latte6,DGMB,test,testMilkBad
20,10,Lattebad,57,goodright,18,0,724,stupendo,DGMB,test,testMilkBad
20,10,Lattebad,59,fondenteright,23,1,866,fond2,DGMB,test,testMilkBad
20,10,Lattebad,61,badleft,18,1,895,nocivo,DGMB,test,testMilkBad
20,10,Lattebad,63,latteleft,18,1,639,latte4,DGMB,test,testMilkBad
20,10,Lattebad,65,goodright,23,1,750,amore,DGMB,test,testMilkBad
20,10,Lattebad,67,fondenteright,23,1,626,fond1,DGMB,test,testMilkBad
20,10,Lattebad,69,badleft,18,1,1006,disastro,DGMB,test,testMilkBad
20,10,Lattebad,71,fondenteright,23,1,663,fond7,DGMB,test,testMilkBad
20,10,Lattebad,73,badleft,18,1,979,fastidioso,DGMB,test,testMilkBad
20,10,Lattebad,75,latteleft,18,1,567,latte1,DGMB,test,testMilkBad
20,10,Lattebad,77,goodright,23,1,598,eccellente,DGMB,test,testMilkBad
20,10,Lattebad,79,latteleft,18,1,565,latte5,DGMB,test,testMilkBad
20,10,Lattebad,81,badleft,18,1,980,male,DGMB,test,testMilkBad
20,10,Lattebad,83,latteleft,23,0,655,latte7,DGMB,test,testMilkBad
20,10,Lattebad,85,goodright,18,0,913,ridere,DGMB,test,testMilkBad
20,10,Lattebad,87,fondenteright,18,0,1087,fond5,DGMB,test,testMilkBad
20,10,Lattebad,89,goodright,23,1,957,gioia,DGMB,test,testMilkBad
20,10,Lattebad,91,latteleft,18,1,1083,latte6,DGMB,test,testMilkBad
20,10,Lattebad,93,badleft,23,0,817,schifo,DGMB,test,testMilkBad
20,10,Lattebad,95,fondenteright,23,1,890,fond6,DGMB,test,testMilkBad
20,10,Lattebad,97,goodright,23,1,820,paradiso,DGMB,test,testMilkBad
20,10,Lattebad,99,latteleft,18,1,959,latte2,DGMB,test,testMilkBad
20,10,Lattebad,101,badleft,23,0,886,agonia,DGMB,test,testMilkBad
20,10,Lattebad,103,fondenteright,23,1,551,fond4,DGMB,test,testMilkBad
20,10,Lattebad,105,goodright,23,1,1299,gloria,DGMB,test,testMilkBad
20,10,Lattebad,107,fondenteright,23,1,774,fond3,DGMB,test,testMilkBad
20,10,Lattebad,109,goodright,23,1,951,meraviglioso,DGMB,test,testMilkBad
20,10,Lattebad,111,fondenteright,23,1,526,fond2,DGMB,test,testMilkBad
20,10,Lattebad,113,goodright,18,0,709,amore,DGMB,test,testMilkBad
20,10,Lattebad,115,latteleft,18,1,745,latte3,DGMB,test,testMilkBad
20,10,Lattebad,117,goodright,23,1,925,buono,DGMB,test,testMilkBad
20,10,Lattebad,119,latteleft,18,1,797,latte6,DGMB,test,testMilkBad
20,10,Lattebad,121,badleft,23,0,836,orribile,DGMB,test,testMilkBad
20,14,Fondentebad,2,goodright,23,1,739,piacere,MGDB,practice,practiceMilkGood
20,14,Fondentebad,4,latteright,23,1,527,latte3,MGDB,practice,practiceMilkGood
20,14,Fondentebad,6,goodright,23,1,558,buono,MGDB,practice,practiceMilkGood
20,14,Fondentebad,8,latteright,23,1,477,latte6,MGDB,practice,practiceMilkGood
20,14,Fondentebad,10,badleft,18,1,628,fallimento,MGDB,practice,practiceMilkGood
20,14,Fondentebad,12,fondenteleft,18,1,448,fond3,MGDB,practice,practiceMilkGood
20,14,Fondentebad,14,badleft,18,1,607,agonia,MGDB,practice,practiceMilkGood
20,14,Fondentebad,16,fondenteleft,18,1,457,fond4,MGDB,practice,practiceMilkGood
20,14,Fondentebad,18,goodright,23,1,674,stupendo,MGDB,practice,practiceMilkGood
20,14,Fondentebad,20,fondenteleft,18,1,537,fond1,MGDB,practice,practiceMilkGood
20,14,Fondentebad,22,badleft,18,1,707,odio,MGDB,practice,practiceMilkGood
20,14,Fondentebad,24,latteright,23,1,654,latte7,MGDB,practice,practiceMilkGood
20,14,Fondentebad,26,goodright,23,1,504,gloria,MGDB,practice,practiceMilkGood
20,14,Fondentebad,28,latteright,23,1,516,latte2,MGDB,practice,practiceMilkGood
20,14,Fondentebad,30,badleft,18,1,603,male,MGDB,practice,practiceMilkGood
20,14,Fondentebad,32,fondenteleft,18,1,442,fond7,MGDB,practice,practiceMilkGood
20,14,Fondentebad,34,goodright,23,1,577,paradiso,MGDB,practice,practiceMilkGood
20,14,Fondentebad,36,fondenteleft,18,1,530,fond5,MGDB,practice,practiceMilkGood
20,14,Fondentebad,38,goodright,23,1,556,bello,MGDB,practice,practiceMilkGood
20,14,Fondentebad,40,latteright,23,1,483,latte5,MGDB,practice,practiceMilkGood
20,14,Fondentebad,43,latteright,23,1,509,latte4,MGDB,test,testMilkGood
20,14,Fondentebad,45,badleft,18,1,473,brutto,MGDB,test,testMilkGood
20,14,Fondentebad,47,latteright,23,1,576,latte1,MGDB,test,testMilkGood
20,14,Fondentebad,49,badleft,18,1,594,terribile,MGDB,test,testMilkGood
20,14,Fondentebad,51,latteright,23,1,617,latte4,MGDB,test,testMilkGood
20,14,Fondentebad,53,goodright,23,1,738,felicità,MGDB,test,testMilkGood
20,14,Fondentebad,55,fondenteleft,18,1,566,fond2,MGDB,test,testMilkGood
20,14,Fondentebad,57,goodright,23,1,525,ridere,MGDB,test,testMilkGood
20,14,Fondentebad,59,fondenteleft,18,1,518,fond6,MGDB,test,testMilkGood
20,14,Fondentebad,61,goodright,23,1,766,pace,MGDB,test,testMilkGood
20,14,Fondentebad,63,fondenteleft,18,1,663,fond7,MGDB,test,testMilkGood
20,14,Fondentebad,65,goodright,23,1,691,eccellente,MGDB,test,testMilkGood
20,14,Fondentebad,67,latteright,23,1,436,latte2,MGDB,test,testMilkGood
20,14,Fondentebad,69,badleft,18,1,627,fastidioso,MGDB,test,testMilkGood
20,14,Fondentebad,71,fondenteleft,18,1,415,fond1,MGDB,test,testMilkGood
20,14,Fondentebad,73,badleft,18,1,705,nocivo,MGDB,test,testMilkGood
20,14,Fondentebad,75,latteright,23,1,597,latte5,MGDB,test,testMilkGood
20,14,Fondentebad,77,badleft,18,1,604,disastro,MGDB,test,testMilkGood
20,14,Fondentebad,79,latteright,23,1,462,latte3,MGDB,test,testMilkGood
20,14,Fondentebad,81,goodright,23,1,463,amore,MGDB,test,testMilkGood
20,14,Fondentebad,83,latteright,23,1,436,latte6,MGDB,test,testMilkGood
20,14,Fondentebad,85,badleft,18,1,531,schifo,MGDB,test,testMilkGood
20,14,Fondentebad,87,fondenteleft,18,1,436,fond3,MGDB,test,testMilkGood
20,14,Fondentebad,89,goodright,23,1,595,gioia,MGDB,test,testMilkGood
20,14,Fondentebad,91,fondenteleft,18,1,538,fond4,MGDB,test,testMilkGood
20,14,Fondentebad,93,goodright,23,1,572,meraviglioso,MGDB,test,testMilkGood
20,14,Fondentebad,95,fondenteleft,18,1,589,fond6,MGDB,test,testMilkGood
20,14,Fondentebad,97,badleft,18,1,642,cattivo,MGDB,test,testMilkGood
20,14,Fondentebad,99,latteright,23,1,440,latte7,MGDB,test,testMilkGood
20,14,Fondentebad,101,goodright,23,1,592,pace,MGDB,test,testMilkGood
20,14,Fondentebad,103,fondenteleft,18,1,494,fond2,MGDB,test,testMilkGood
20,14,Fondentebad,105,badleft,18,1,616,orribile,MGDB,test,testMilkGood
20,14,Fondentebad,107,latteright,23,1,497,latte1,MGDB,test,testMilkGood
20,14,Fondentebad,109,goodright,23,1,611,paradiso,MGDB,test,testMilkGood
20,14,Fondentebad,111,latteright,23,1,421,latte4,MGDB,test,testMilkGood
20,14,Fondentebad,113,badleft,18,1,503,dolore,MGDB,test,testMilkGood
20,14,Fondentebad,115,fondenteleft,18,1,851,fond5,MGDB,test,testMilkGood
20,14,Fondentebad,117,badleft,23,0,492,orribile,MGDB,test,testMilkGood
20,14,Fondentebad,119,fondenteleft,18,1,805,fond2,MGDB,test,testMilkGood
20,14,Fondentebad,121,badleft,18,1,804,fastidioso,MGDB,test,testMilkGood
17,10,Lattebad,2,badleft,18,1,2387,odio,DGMB,practice,practiceMilkBad
17,10,Lattebad,4,fondenteright,18,0,1164,fond7,DGMB,practice,practiceMilkBad
17,10,Lattebad,6,badleft,18,1,882,male,DGMB,practice,practiceMilkBad
17,10,Lattebad,8,fondenteright,23,1,729,fond1,DGMB,practice,practiceMilkBad
17,10,Lattebad,10,badleft,18,1,1047,cattivo,DGMB,practice,practiceMilkBad
17,10,Lattebad,12,fondenteright,23,1,608,fond5,DGMB,practice,practiceMilkBad
17,10,Lattebad,14,goodright,23,1,1055,stupendo,DGMB,practice,practiceMilkBad
17,10,Lattebad,16,latteleft,18,1,872,latte4,DGMB,practice,practiceMilkBad
17,10,Lattebad,18,goodright,23,1,900,amore,DGMB,practice,practiceMilkBad
17,10,Lattebad,20,latteleft,18,1,1463,latte7,DGMB,practice,practiceMilkBad
17,10,Lattebad,22,goodright,23,1,799,buono,DGMB,practice,practiceMilkBad
17,10,Lattebad,24,latteleft,18,1,790,latte5,DGMB,practice,practiceMilkBad
17,10,Lattebad,26,goodright,23,1,650,felicità,DGMB,practice,practiceMilkBad
17,10,Lattebad,28,latteleft,18,1,755,latte6,DGMB,practice,practiceMilkBad
17,10,Lattebad,30,badleft,18,1,1351,orribile,DGMB,practice,practiceMilkBad
17,10,Lattebad,32,latteleft,23,0,1082,latte3,DGMB,practice,practiceMilkBad
17,10,Lattebad,34,goodright,23,1,937,paradiso,DGMB,practice,practiceMilkBad
17,10,Lattebad,36,fondenteright,23,1,1353,fond6,DGMB,practice,practiceMilkBad
17,10,Lattebad,38,badleft,18,1,1053,brutto,DGMB,practice,practiceMilkBad
17,10,Lattebad,40,fondenteright,23,1,837,fond4,DGMB,practice,practiceMilkBad
17,10,Lattebad,43,fondenteright,23,1,751,fond3,DGMB,test,testMilkBad
17,10,Lattebad,45,goodright,23,1,875,eccellente,DGMB,test,testMilkBad
17,10,Lattebad,47,fondenteright,23,1,665,fond2,DGMB,test,testMilkBad
17,10,Lattebad,49,badleft,18,1,645,schifo,DGMB,test,testMilkBad
17,10,Lattebad,51,latteleft,18,1,878,latte1,DGMB,test,testMilkBad
17,10,Lattebad,53,badleft,18,1,981,nocivo,DGMB,test,testMilkBad
17,10,Lattebad,55,fondenteright,23,1,768,fond6,DGMB,test,testMilkBad
17,10,Lattebad,57,badleft,18,1,1151,disastro,DGMB,test,testMilkBad
17,10,Lattebad,59,fondenteright,23,1,682,fond2,DGMB,test,testMilkBad
17,10,Lattebad,61,goodright,23,1,601,piacere,DGMB,test,testMilkBad
17,10,Lattebad,63,fondenteright,18,0,1296,fond5,DGMB,test,testMilkBad
17,10,Lattebad,65,badleft,18,1,1177,fallimento,DGMB,test,testMilkBad
17,10,Lattebad,67,fondenteright,23,1,785,fond4,DGMB,test,testMilkBad
17,10,Lattebad,69,goodright,23,1,781,ridere,DGMB,test,testMilkBad
17,10,Lattebad,71,latteleft,18,1,897,latte2,DGMB,test,testMilkBad
17,10,Lattebad,73,badleft,18,1,1626,terribile,DGMB,test,testMilkBad
17,10,Lattebad,75,latteleft,23,0,860,latte6,DGMB,test,testMilkBad
17,10,Lattebad,77,badleft,18,1,2142,agonia,DGMB,test,testMilkBad
17,10,Lattebad,79,latteleft,18,1,855,latte2,DGMB,test,testMilkBad
17,10,Lattebad,81,badleft,18,1,905,fastidioso,DGMB,test,testMilkBad
17,10,Lattebad,83,fondenteright,23,1,684,fond7,DGMB,test,testMilkBad
17,10,Lattebad,85,goodright,23,1,691,bello,DGMB,test,testMilkBad
17,10,Lattebad,87,latteleft,18,1,868,latte5,DGMB,test,testMilkBad
17,10,Lattebad,89,goodright,23,1,712,gioia,DGMB,test,testMilkBad
17,10,Lattebad,91,latteleft,18,1,671,latte3,DGMB,test,testMilkBad
17,10,Lattebad,93,badleft,18,1,995,dolore,DGMB,test,testMilkBad
17,10,Lattebad,95,latteleft,18,1,1225,latte7,DGMB,test,testMilkBad
17,10,Lattebad,97,goodright,18,0,948,meraviglioso,DGMB,test,testMilkBad
17,10,Lattebad,99,fondenteright,23,1,872,fond3,DGMB,test,testMilkBad
17,10,Lattebad,101,goodright,23,1,726,gloria,DGMB,test,testMilkBad
17,10,Lattebad,103,latteleft,18,1,960,latte1,DGMB,test,testMilkBad
17,10,Lattebad,105,goodright,23,1,878,pace,DGMB,test,testMilkBad
17,10,Lattebad,107,latteleft,18,1,860,latte4,DGMB,test,testMilkBad
17,10,Lattebad,109,badleft,18,1,1014,agonia,DGMB,test,testMilkBad
17,10,Lattebad,111,latteleft,18,1,782,latte6,DGMB,test,testMilkBad
17,10,Lattebad,113,badleft,18,1,722,disastro,DGMB,test,testMilkBad
17,10,Lattebad,115,fondenteright,23,1,729,fond1,DGMB,test,testMilkBad
17,10,Lattebad,117,goodright,23,1,791,buono,DGMB,test,testMilkBad
17,10,Lattebad,119,fondenteright,23,1,870,fond4,DGMB,test,testMilkBad
17,10,Lattebad,121,goodright,23,1,578,felicità,DGMB,test,testMilkBad
17,14,Fondentebad,2,badleft,18,1,749,terribile,MGDB,practice,practiceMilkGood
17,14,Fondentebad,4,fondenteleft,18,1,516,fond4,MGDB,practice,practiceMilkGood
17,14,Fondentebad,6,goodright,23,1,571,buono,MGDB,practice,practiceMilkGood
17,14,Fondentebad,8,fondenteleft,18,1,445,fond7,MGDB,practice,practiceMilkGood
17,14,Fondentebad,10,badleft,18,1,564,fallimento,MGDB,practice,practiceMilkGood
17,14,Fondentebad,12,latteright,23,1,498,latte6,MGDB,practice,practiceMilkGood
17,14,Fondentebad,14,goodright,23,1,580,felicità,MGDB,practice,practiceMilkGood
17,14,Fondentebad,16,fondenteleft,18,1,385,fond3,MGDB,practice,practiceMilkGood
17,14,Fondentebad,18,badleft,18,1,621,odio,MGDB,practice,practiceMilkGood
17,14,Fondentebad,20,fondenteleft,18,1,417,fond6,MGDB,practice,practiceMilkGood
17,14,Fondentebad,22,goodright,23,1,491,meraviglioso,MGDB,practice,practiceMilkGood
17,14,Fondentebad,24,latteright,23,1,437,latte1,MGDB,practice,practiceMilkGood
17,14,Fondentebad,26,badleft,18,1,628,cattivo,MGDB,practice,practiceMilkGood
17,14,Fondentebad,28,latteright,23,1,432,latte2,MGDB,practice,practiceMilkGood
17,14,Fondentebad,30,goodright,23,1,764,eccellente,MGDB,practice,practiceMilkGood
17,14,Fondentebad,32,fondenteleft,18,1,386,fond2,MGDB,practice,practiceMilkGood
17,14,Fondentebad,34,goodright,23,1,511,gloria,MGDB,practice,practiceMilkGood
17,14,Fondentebad,36,fondenteleft,18,1,422,fond5,MGDB,practice,practiceMilkGood
17,14,Fondentebad,38,goodright,23,1,619,piacere,MGDB,practice,practiceMilkGood
17,14,Fondentebad,40,latteright,23,1,623,latte4,MGDB,practice,practiceMilkGood
17,14,Fondentebad,43,latteright,23,1,761,latte7,MGDB,test,testMilkGood
17,14,Fondentebad,45,badleft,18,1,567,dolore,MGDB,test,testMilkGood
17,14,Fondentebad,47,latteright,23,1,505,latte5,MGDB,test,testMilkGood
17,14,Fondentebad,49,badleft,18,1,477,schifo,MGDB,test,testMilkGood
17,14,Fondentebad,51,latteright,23,1,404,latte3,MGDB,test,testMilkGood
17,14,Fondentebad,53,badleft,18,1,395,male,MGDB,test,testMilkGood
17,14,Fondentebad,55,latteright,23,1,483,latte6,MGDB,test,testMilkGood
17,14,Fondentebad,57,goodright,23,1,506,gioia,MGDB,test,testMilkGood
17,14,Fondentebad,59,fondenteleft,18,1,438,fond1,MGDB,test,testMilkGood
17,14,Fondentebad,61,goodright,23,1,445,pace,MGDB,test,testMilkGood
17,14,Fondentebad,63,fondenteleft,18,1,535,fond5,MGDB,test,testMilkGood
17,14,Fondentebad,65,goodright,23,1,432,paradiso,MGDB,test,testMilkGood
17,14,Fondentebad,67,fondenteleft,18,1,487,fond1,MGDB,test,testMilkGood
17,14,Fondentebad,69,badleft,18,1,598,nocivo,MGDB,test,testMilkGood
17,14,Fondentebad,71,fondenteleft,18,1,373,fond4,MGDB,test,testMilkGood
17,14,Fondentebad,73,badleft,18,1,439,orribile,MGDB,test,testMilkGood
17,14,Fondentebad,75,fondenteleft,18,1,422,fond2,MGDB,test,testMilkGood
17,14,Fondentebad,77,badleft,18,1,443,disastro,MGDB,test,testMilkGood
17,14,Fondentebad,79,latteright,23,1,458,latte2,MGDB,test,testMilkGood
17,14,Fondentebad,81,goodright,23,1,484,stupendo,MGDB,test,testMilkGood
17,14,Fondentebad,83,latteright,23,1,450,latte7,MGDB,test,testMilkGood
17,14,Fondentebad,85,badleft,18,1,556,fastidioso,MGDB,test,testMilkGood
17,14,Fondentebad,87,latteright,23,1,451,latte1,MGDB,test,testMilkGood
17,14,Fondentebad,89,goodright,23,1,501,bello,MGDB,test,testMilkGood
17,14,Fondentebad,91,latteright,18,0,473,latte3,MGDB,test,testMilkGood
17,14,Fondentebad,93,badleft,18,1,566,brutto,MGDB,test,testMilkGood
17,14,Fondentebad,95,latteright,23,1,423,latte5,MGDB,test,testMilkGood
17,14,Fondentebad,97,goodright,23,1,660,amore,MGDB,test,testMilkGood
17,14,Fondentebad,99,fondenteleft,18,1,472,fond3,MGDB,test,testMilkGood
17,14,Fondentebad,101,badleft,18,1,612,agonia,MGDB,test,testMilkGood
17,14,Fondentebad,103,fondenteleft,23,0,397,fond7,MGDB,test,testMilkGood
17,14,Fondentebad,105,goodright,23,1,781,ridere,MGDB,test,testMilkGood
17,14,Fondentebad,107,latteright,23,1,592,latte4,MGDB,test,testMilkGood
17,14,Fondentebad,109,badleft,18,1,589,schifo,MGDB,test,testMilkGood
17,14,Fondentebad,111,fondenteleft,18,1,465,fond6,MGDB,test,testMilkGood
17,14,Fondentebad,113,goodright,23,1,509,piacere,MGDB,test,testMilkGood
17,14,Fondentebad,115,fondenteleft,18,1,425,fond3,MGDB,test,testMilkGood
17,14,Fondentebad,117,goodright,23,1,526,gloria,MGDB,test,testMilkGood
17,14,Fondentebad,119,latteright,23,1,551,latte2,MGDB,test,testMilkGood
17,14,Fondentebad,121,badleft,18,1,460,fallimento,MGDB,test,testMilkGood
25,20,Lattebad,2,goodright,23,1,1337,felicità,DGMB,practice,practiceMilkBad
25,20,Lattebad,4,fondenteright,23,1,460,fond6,DGMB,practice,practiceMilkBad
25,20,Lattebad,6,goodright,23,1,670,gloria,DGMB,practice,practiceMilkBad
25,20,Lattebad,8,fondenteright,23,1,449,fond2,DGMB,practice,practiceMilkBad
25,20,Lattebad,10,goodright,23,1,531,bello,DGMB,practice,practiceMilkBad
25,20,Lattebad,12,fondenteright,23,1,509,fond7,DGMB,practice,practiceMilkBad
25,20,Lattebad,14,badleft,18,1,545,nocivo,DGMB,practice,practiceMilkBad
25,20,Lattebad,16,latteleft,18,1,421,latte6,DGMB,practice,practiceMilkBad
25,20,Lattebad,18,badleft,18,1,471,orribile,DGMB,practice,practiceMilkBad
25,20,Lattebad,20,latteleft,18,1,390,latte3,DGMB,practice,practiceMilkBad
25,20,Lattebad,22,goodright,23,1,523,amore,DGMB,practice,practiceMilkBad
25,20,Lattebad,24,latteleft,23,0,1186,latte1,DGMB,practice,practiceMilkBad
25,20,Lattebad,26,goodright,23,1,1573,buono,DGMB,practice,practiceMilkBad
25,20,Lattebad,28,fondenteright,23,1,637,fond4,DGMB,practice,practiceMilkBad
25,20,Lattebad,30,goodright,23,1,876,eccellente,DGMB,practice,practiceMilkBad
25,20,Lattebad,32,latteleft,18,1,626,latte7,DGMB,practice,practiceMilkBad
25,20,Lattebad,34,badleft,18,1,518,brutto,DGMB,practice,practiceMilkBad
25,20,Lattebad,36,latteleft,18,1,397,latte2,DGMB,practice,practiceMilkBad
25,20,Lattebad,38,badleft,18,1,445,fastidioso,DGMB,practice,practiceMilkBad
25,20,Lattebad,40,fondenteright,18,0,446,fond3,DGMB,practice,practiceMilkBad
25,20,Lattebad,43,fondenteright,23,1,1784,fond1,DGMB,test,testMilkBad
25,20,Lattebad,45,goodright,23,1,611,stupendo,DGMB,test,testMilkBad
25,20,Lattebad,47,fondenteright,23,1,540,fond5,DGMB,test,testMilkBad
25,20,Lattebad,49,badleft,18,1,822,male,DGMB,test,testMilkBad
25,20,Lattebad,51,fondenteright,23,1,658,fond5,DGMB,test,testMilkBad
25,20,Lattebad,53,badleft,18,1,699,disastro,DGMB,test,testMilkBad
25,20,Lattebad,55,fondenteright,23,1,1103,fond3,DGMB,test,testMilkBad
25,20,Lattebad,57,badleft,18,1,1787,dolore,DGMB,test,testMilkBad
25,20,Lattebad,59,fondenteright,23,1,1445,fond2,DGMB,test,testMilkBad
25,20,Lattebad,61,goodright,23,1,755,meraviglioso,DGMB,test,testMilkBad
25,20,Lattebad,63,fondenteright,23,1,761,fond1,DGMB,test,testMilkBad
25,20,Lattebad,65,goodright,18,0,848,paradiso,DGMB,test,testMilkBad
25,20,Lattebad,67,latteleft,18,1,705,latte4,DGMB,test,testMilkBad
25,20,Lattebad,69,goodright,23,1,861,piacere,DGMB,test,testMilkBad
25,20,Lattebad,71,latteleft,23,0,409,latte5,DGMB,test,testMilkBad
25,20,Lattebad,73,badleft,18,1,1027,terribile,DGMB,test,testMilkBad
25,20,Lattebad,75,latteleft,18,1,1310,latte4,DGMB,test,testMilkBad
25,20,Lattebad,77,goodright,23,1,921,ridere,DGMB,test,testMilkBad
25,20,Lattebad,79,fondenteright,23,1,512,fond6,DGMB,test,testMilkBad
25,20,Lattebad,81,badleft,18,1,628,cattivo,DGMB,test,testMilkBad
25,20,Lattebad,83,latteleft,18,1,464,latte1,DGMB,test,testMilkBad
25,20,Lattebad,85,badleft,18,1,644,fallimento,DGMB,test,testMilkBad
25,20,Lattebad,87,fondenteright,23,1,534,fond4,DGMB,test,testMilkBad
25,20,Lattebad,89,badleft,18,1,631,odio,DGMB,test,testMilkBad
25,20,Lattebad,91,latteleft,18,1,790,latte6,DGMB,test,testMilkBad
25,20,Lattebad,93,badleft,18,1,674,schifo,DGMB,test,testMilkBad
25,20,Lattebad,95,latteleft,18,1,641,latte3,DGMB,test,testMilkBad
25,20,Lattebad,97,badleft,18,1,607,agonia,DGMB,test,testMilkBad
25,20,Lattebad,99,latteleft,18,1,505,latte7,DGMB,test,testMilkBad
25,20,Lattebad,101,badleft,18,1,597,schifo,DGMB,test,testMilkBad
25,20,Lattebad,103,latteleft,18,1,508,latte5,DGMB,test,testMilkBad
25,20,Lattebad,105,goodright,18,0,920,gioia,DGMB,test,testMilkBad
25,20,Lattebad,107,fondenteright,23,1,719,fond7,DGMB,test,testMilkBad
25,20,Lattebad,109,goodright,23,1,1013,pace,DGMB,test,testMilkBad
25,20,Lattebad,111,latteleft,18,1,518,latte2,DGMB,test,testMilkBad
25,20,Lattebad,113,badleft,18,1,629,orribile,DGMB,test,testMilkBad
25,20,Lattebad,115,latteleft,18,1,793,latte5,DGMB,test,testMilkBad
25,20,Lattebad,117,goodright,23,1,621,meraviglioso,DGMB,test,testMilkBad
25,20,Lattebad,119,fondenteright,23,1,497,fond7,DGMB,test,testMilkBad
25,20,Lattebad,121,goodright,23,1,619,eccellente,DGMB,test,testMilkBad
25,24,Fondentebad,2,badleft,18,1,752,brutto,MGDB,practice,practiceMilkGood
25,24,Fondentebad,4,fondenteleft,18,1,422,fond7,MGDB,practice,practiceMilkGood
25,24,Fondentebad,6,goodright,23,1,667,stupendo,MGDB,practice,practiceMilkGood
25,24,Fondentebad,8,fondenteleft,18,1,663,fond6,MGDB,practice,practiceMilkGood
25,24,Fondentebad,10,badleft,18,1,739,fastidioso,MGDB,practice,practiceMilkGood
25,24,Fondentebad,12,fondenteleft,18,1,575,fond3,MGDB,practice,practiceMilkGood
25,24,Fondentebad,14,badleft,18,1,545,terribile,MGDB,practice,practiceMilkGood
25,24,Fondentebad,16,fondenteleft,18,1,485,fond5,MGDB,practice,practiceMilkGood
25,24,Fondentebad,18,goodright,23,1,780,ridere,MGDB,practice,practiceMilkGood
25,24,Fondentebad,20,latteright,23,1,1080,latte4,MGDB,practice,practiceMilkGood
25,24,Fondentebad,22,badleft,18,1,606,orribile,MGDB,practice,practiceMilkGood
25,24,Fondentebad,24,latteright,23,1,575,latte7,MGDB,practice,practiceMilkGood
25,24,Fondentebad,26,goodright,23,1,641,piacere,MGDB,practice,practiceMilkGood
25,24,Fondentebad,28,fondenteleft,18,1,432,fond2,MGDB,practice,practiceMilkGood
25,24,Fondentebad,30,goodright,23,1,684,gioia,MGDB,practice,practiceMilkGood
25,24,Fondentebad,32,fondenteleft,18,1,846,fond4,MGDB,practice,practiceMilkGood
25,24,Fondentebad,34,goodright,23,1,572,gloria,MGDB,practice,practiceMilkGood
25,24,Fondentebad,36,fondenteleft,18,1,550,fond1,MGDB,practice,practiceMilkGood
25,24,Fondentebad,38,badleft,18,1,1346,nocivo,MGDB,practice,practiceMilkGood
25,24,Fondentebad,40,latteright,23,1,477,latte1,MGDB,practice,practiceMilkGood
